20231012,180307,1,,2853149199,00,0,1,,01,001,00,01,002,,
20231012,181106,0,,0706320911,00,0,1,,01,001,00,01,002,,
20231013,095113,1,,0706320911,00,0,1,,01,001,00,01,002,,
20231013,095323,0,,0182294799,00,0,1,,01,001,00,01,002,,
20231013,095326,0,,2049088015,00,0,1,,01,001,00,01,002,,
20231013,095409,0,,0706320911,00,0,1,,01,001,00,01,002,,
20231013,095449,1,,2049088015,00,0,1,,01,001,00,01,002,,
20231013,100843,1,,2853149199,60,1,1,,01,001,00,01,002,,
20231013,100856,0,,0182294799,00,0,1,,01,001,00,01,002,,
20231013,100935,0,,2853149199,60,1,1,,01,001,00,01,002,,
20231013,100941,0,,3673266447,60,1,1,,01,001,00,01,002,,
20231013,100945,0,,1242418202,60,1,1,,01,001,00,01,002,,
20231013,100953,0,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,100955,1,,1242418202,60,1,1,,01,001,00,01,002,,
20231013,100958,0,,2049088015,60,1,1,,01,001,00,01,002,,
20231013,112543,1,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,112548,1,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,112556,1,,3673266447,60,1,1,,01,001,00,01,002,,
20231013,115154,1,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,115212,1,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,133356,1,,0706320911,60,1,1,,01,001,00,01,002,,
20231013,133651,0,,2853149199,60,1,1,,01,001,00,01,002,,
20231013,133651,1,,2853149199,60,1,1,,01,001,00,01,002,,
20231013,135343,0,,2853149199,60,1,1,,01,001,00,01,003,,
20231013,135344,1,,2853149199,60,1,1,,01,001,00,01,003,,
20231013,140815,0,,0000000000,00,0,8,,01,001,01,01,000,,
20231013,140959,0,,0000000000,00,0,8,,01,001,01,01,000,,
20231013,141057,0,,0261757226,60,1,1,,01,001,01,01,003,,
20231013,143344,0,,0261757226,60,1,1,,01,001,01,01,003,,
20231013,143552,0,,0261757226,00,1,1,,01,001,01,01,003,,
20231013,143612,0,,0261757226,00,1,1,,01,001,01,01,003,,
20231013,143711,1,,0706320911,00,0,1,,01,001,00,01,003,,
20231013,143723,1,,0706320911,00,0,1,,01,001,00,01,003,,
20231013,143735,1,,0706320911,00,0,1,,01,001,00,01,003,,
20231013,144014,1,,0706320911,00,0,1,,01,001,00,01,003,,
20231013,144110,1,,0706320911,00,1,1,,01,001,00,01,003,,
20231013,144358,0,,0261757226,00,1,1,,01,001,01,01,003,,
20231013,144453,0,,0261757226,00,0,1,,01,001,01,01,003,,
20231013,145157,1,,3673266447,53,1,1,,01,001,00,01,003,,
20231013,145214,1,,3673266447,53,1,1,,01,001,00,01,003,,
20231013,145308,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,145442,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,145449,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,150113,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,150140,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,172243,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,172315,0,,0261757226,60,1,1,,01,001,01,01,003,,
20231013,172704,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173323,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173346,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173352,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173355,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173358,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173521,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173557,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173559,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,173624,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,173647,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,173745,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,174046,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,174142,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,174244,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,175041,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,175212,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,175856,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,180254,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180256,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180257,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,180302,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,180306,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180311,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180314,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,180318,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180318,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,180915,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,180927,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,181025,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,181026,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,181030,1,,0261747162,60,1,1,,01,001,00,01,003,,
20231013,184003,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,184043,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,193529,1,,3673266447,33,1,1,,01,001,00,01,003,,
20231013,193600,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,225142,1,,3673266447,00,1,1,,01,001,00,01,003,,
20231013,225151,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232136,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232147,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232208,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232349,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232537,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232620,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232726,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231013,232731,1,,3673266447,60,1,1,,01,001,00,01,003,,
20231013,232731,1,,3673266447,60,1,1,,01,001,00,01,003,,
20231013,232737,1,,3673266447,60,1,1,,01,001,00,01,003,,
20231014,003352,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231014,003421,1,,3673266447,60,1,1,,01,001,00,01,003,,
20231014,003504,0,,0261747162,60,1,1,,01,001,01,01,003,,
20231014,003509,1,,3673266447,00,1,1,,01,001,00,01,003,,
